‰‡Ú‡;»ÕÕ ÔÎ‡Ú.; ¡ ;—‡Î¸‰Ó
01.01.2015;266031430;18210301000010000110;-632
01.01.2015;266031430;18210602010020000110;-63,66
01.01.2015;266031007;18210101012020000110;-251051,92
01.01.2015;266031007;18210301000010000110;-461,84
01.01.2015;266031007;18210604011020000110;-489,74
01.01.2015;266031007;18210101011010000110;-27030,77
01.01.2015;266021880;18210301000010000110;-6950
01.01.2015;266021880;18210909020070000110;-150
01.01.2015;266021880;18210907032040000110;-0,88
01.01.2015;266021880;18210101012020000110;-47,71
01.01.2015;266028484;18210301000010000110;-577,67
01.01.2015;266015485;18210901020040000110;-27
01.01.2015;266022066;18210904010020000110;-1,05
01.01.2015;266022066;18210901020040000110;-0,01
01.01.2015;266009700;18210301000010000110;-2637,58
01.01.2015;266009700;18210907032040000110;-231,25
01.01.2015;266009700;18210907052040000110;-99,49
01.01.2015;266009700;18210906010020000110;-1417,76
01.01.2015;266009700;18210703000010000110;-8,17
01.01.2015;266009700;18210904010020000110;-1068,44
01.01.2015;266009700;18210502020020000110;-64729,61
01.01.2015;266009700;18210101012020000110;-59,24
01.01.2015;266009700;18210901020040000110;-21,23
01.01.2015;266009700;18210101011010000110;-46,5
01.01.2015;266009700;18210904030010000110;-69,23
01.01.2015;266024458;18210909010010000110;-19,52
01.01.2015;266024458;18210602010020000110;-103,74
01.01.2015;266024458;18210909030080000110;-0,04
01.01.2015;266034336;18210301000010000110;-222,85
01.01.2015;266001789;18210604011020000110;-374,71
01.01.2015;266023630;18210501011010000110;-806,88
01.01.2015;266018101;18210101011010000110;-362,3
01.01.2015;266018101;18210101012020000110;-3259
01.01.2015;266018101;18210502020020000110;-397622,6
01.01.2015;266018101;18211603010010000140;-800
01.01.2015;266034470;18210604011020000110;-25,29
01.01.2015;266022323;18210907032040000110;-35,17
01.01.2015;266022323;18210901020040000110;-8
01.01.2015;266015950;18210901020040000110;-5
01.01.2015;266015950;18210909030080000110;-2043,38
01.01.2015;266015950;18210908060010000140;-0,53
01.01.2015;266015950;18210909010010000110;-4626,23
01.01.2015;266015950;18210904030010000110;-231,39
01.01.2015;266015950;18210904010020000110;-6016,51
01.01.2015;266015950;18210908040080000140;-1,27
01.01.2015;266015950;18210909020070000110;-1704,4
01.01.2015;266015950;18210907032040000110;-346,72
01.01.2015;266015950;18210907052040000110;-344,33
01.01.2015;266015950;18210101012020000110;-17428,29
01.01.2015;266015950;18210301000010000110;-6192,74
01.01.2015;266013872;18210703000010000110;-0,01
01.01.2015;266013872;18210907032040000110;-0,02
01.01.2015;266028597;18210604011020000110;-0,74
01.01.2015;266021577;18210301000010000110;-234,95
01.01.2015;266021577;18210901020040000110;-4,22
01.01.2015;266021577;18210907012040000110;-19,84
01.01.2015;266027392;18210101012020000110;-11,99
01.01.2015;266027392;18210101011010000110;-1,33
01.01.2015;266027392;18210301000010000110;-35
01.01.2015;266017884;18210101011010000110;-473,66
01.01.2015;266017884;18210604011020000110;-0,16
01.01.2015;266017884;18210101012020000110;-1680,66
01.01.2015;266017884;18210301000010000110;-8,74
01.01.2015;266017884;18210901020040000110;-160,6
01.01.2015;266017884;18210602010020000110;-9,97
01.01.2015;266017884;18210606032040000110;-4209
01.01.2015;266016873;18210908030070000140;-6,3
01.01.2015;266016873;18210604011020000110;-1864,47
01.01.2015;266016873;18210908040080000140;-6,46
01.01.2015;266023486;18210101011010000110;-4,54
01.01.2015;266023486;18210301000010000110;-0,44
01.01.2015;266023486;18210101012020000110;-9,5
01.01.2015;266023486;18210909010010000110;-629,08
01.01.2015;266023486;18210301000010000110;-33,64
01.01.2015;266023486;18210602010020000110;-175,06
01.01.2015;266030596;18210101012020000110;-113503,29
01.01.2015;266030596;18210602010020000110;-1232,67
01.01.2015;266030596;18210909030080000110;-0,03
01.01.2015;266030596;18211603010010000140;-200
01.01.2015;266030596;18210301000010000110;-10974,75
01.01.2015;266030596;18210101011010000110;-14760,64
01.01.2015;266032709;18210301000010000110;-2000
01.01.2015;266029520;18210602010020000110;-30904,31
01.01.2015;266029520;18210101012020000110;-900
01.01.2015;266029520;18210101011010000110;-100
01.01.2015;266029520;18210301000010000110;-123377,42
01.01.2015;266029520;18211603010010000140;-200
01.01.2015;266033357;18210101012020000110;-900
01.01.2015;266033357;18210101011010000110;-100
01.01.2015;266033357;18211603010010000140;-200
01.01.2015;266033357;18210602010020000110;-98152,93
01.01.2015;266017676;18210904030010000110;-1094,93
01.01.2015;266017676;18210904010020000110;-1089,75
01.01.2015;266017676;18210901020040000110;-94,63
01.01.2015;266017676;18210301000010000110;-1079,39
01.01.2015;266017676;18210703000010000110;-6,94
01.01.2015;266017676;18210907032040000110;-10,76
01.01.2015;266017676;18210909020070000110;-176,6
01.01.2015;266017676;18210101012020000110;-811,57
01.01.2015;266017676;18210101011010000110;-10,04
01.01.2015;266017676;18210909010010000110;-1169,46
01.01.2015;266017676;18210909030080000110;-158,03
01.01.2015;222006645;18210301000010000110;-149366,47
01.01.2015;266034174;18210101011010000110;-4,78
01.01.2015;266034174;18210101012020000110;-42,7
01.01.2015;266034174;18210301000010000110;-4538,73
01.01.2015;266034174;18211603010010000140;-200
01.01.2015;266035450;18210101012020000110;-475,78
01.01.2015;266035450;18210301000010000110;-29,81
01.01.2015;266035450;18210101011010000110;-52,87
01.01.2015;266004035;18211603010010000140;-400
01.01.2015;266012220;18210901020040000110;-8
01.01.2015;266012220;18210904010020000110;-78,28
01.01.2015;266012220;18210907032040000110;-30,9
01.01.2015;278124552;18210602010020000110;-100
01.01.2015;278124552;18211603010010000140;-800
01.01.2015;266023528;18210602010020000110;-100
01.01.2015;266023528;18211603010010000140;-399,09
01.01.2015;266023528;18210901020040000110;-16
01.01.2015;266024049;18211603010010000140;-200
01.01.2015;266024049;18210604011020000110;-518,38
01.01.2015;266017080;18210904010020000110;-6,37
01.01.2015;266017080;18210904030010000110;-0,61
01.01.2015;266017080;18210906010020000110;-28,93
01.01.2015;266017080;18210908040080000140;-3,78
01.01.2015;266017080;18210907032040000110;-1,26
01.01.2015;266017080;18210908030070000140;-758,14
01.01.2015;266030028;18210501012010000110;-128733,33
01.01.2015;266025282;18210102010010000110;-110998
01.01.2015;266025282;18210602010020000110;-7,04
01.01.2015;266025282;18210909010010000110;-229
01.01.2015;266025282;18210909030080000110;-41,46
01.01.2015;266025282;18210101011010000110;-7,34
01.01.2015;266025282;18210301000010000110;-7742790,43
01.01.2015;266025282;18211603010010000140;-38500
01.01.2015;266025282;18210909020070000110;-36
01.01.2015;266029671;18210501012010000110;-100
01.01.2015;266029671;18210502020020000110;-100
01.01.2015;266014516;18210909010010000110;-38
01.01.2015;266014516;18210909020070000110;-6
01.01.2015;266014516;18210101012020000110;-1146911,66
01.01.2015;266014516;18210301000010000110;-3642457,01
01.01.2015;266014516;18210101011010000110;-426400,21
01.01.2015;266014516;18210909030080000110;-6
01.01.2015;266027868;18210301000010000110;-591,12
01.01.2015;266032025;18210101011010000110;-0,68
01.01.2015;266032025;18210101012020000110;-6,26
01.01.2015;266009996;18210904030010000110;-22,21
01.01.2015;266009996;18210908060010000140;-5,48
01.01.2015;266009996;18210301000010000110;-5132,1
01.01.2015;266009996;18210101011010000110;-13558,69
01.01.2015;266009996;18210908040080000140;-87,5
01.01.2015;266009996;18210904052040000110;-291,31
01.01.2015;266009996;18210908030070000140;-25,86
01.01.2015;266009996;18210101012020000110;-43845,35
01.01.2015;266009996;18210905050010000110;-2066,43
01.01.2015;266009996;18210602010020000110;-12467,78
01.01.2015;266009996;18210907032040000110;-0,37
01.01.2015;266009996;18210909030080000110;-4171,56
01.01.2015;266009996;18210901020040000110;-415,18
01.01.2015;266009996;18210909020070000110;-1778,68
01.01.2015;266009996;18210703000010000110;-0,49
01.01.2015;266009996;18210908020060000140;-36,68
01.01.2015;266009996;18210909010010000110;-11074,36
01.01.2015;266023398;18210901020040000110;-16
01.01.2015;266023398;18210604011020000110;-100
01.01.2015;266023398;18210602010020000110;-500,66
01.01.2015;266018790;18210904010020000110;-30,74
01.01.2015;266018790;18210901020040000110;-44,77
01.01.2015;266018790;18210501030010000110;-2272,25
01.01.2015;266018790;18210703000010000110;-3,38
01.01.2015;266018790;18210907032040000110;-21,05
01.01.2015;266018790;18210904030010000110;-60,35
01.01.2015;266018790;18210101012020000110;-361,63
01.01.2015;266018790;18210501022010000110;-130,22
01.01.2015;266018790;18210101011010000110;-98,38
01.01.2015;266018790;18210907052040000110;-1,65
01.01.2015;266006120;18210501011010000110;-1,31
01.01.2015;266022073;18210907032040000110;-6,76
01.01.2015;266022073;18210904010020000110;-0,98
01.01.2015;266002782;18210909030080000110;-13,11
01.01.2015;266002782;18210703000010000110;-4,35
01.01.2015;266002782;18210909020070000110;-216,44
01.01.2015;266002782;18210909010010000110;-1617,26
01.01.2015;266002782;18210904010020000110;-14493,46
01.01.2015;266002782;18210904030010000110;-1782,38
01.01.2015;266002782;18210907052040000110;-6682,52
01.01.2015;266002782;18210101012020000110;-128,99
01.01.2015;266002782;18210907032040000110;-562,33
01.01.2015;266002782;18210301000010000110;-612,75
01.01.2015;266002782;18210906010020000110;-570,1
01.01.2015;266002782;18210901020040000110;-47,13
01.01.2015;266002782;18210101011010000110;-101,55
01.01.2015;266034216;18210301000010000110;-5,14
01.01.2015;266015326;18210908060010000140;-1,19
01.01.2015;266015326;18210908040080000140;-2610,22
01.01.2015;266019835;18210907032040000110;-25,2
01.01.2015;266019835;18210703000010000110;-0,18
01.01.2015;266019835;18210904010020000110;-100,42
01.01.2015;266019835;18210602010020000110;-26,6
01.01.2015;266036220;18210301000010000110;-155,66
01.01.2015;266034449;18210501011010000110;-1000
01.01.2015;266034390;18210101012020000110;-489,92
01.01.2015;266034390;18210101011010000110;-54,06
01.01.2015;266032667;18210301000010000110;-11,82
01.01.2015;266033526;18210301000010000110;-0,45
01.01.2015;266030003;18210301000010000110;-1300
01.01.2015;266030003;18211603010010000140;-2500
01.01.2015;266030003;18210101012020000110;-219
01.01.2015;266030003;18210101011010000110;-81
01.01.2015;266025451;18210604011020000110;-97,36
01.01.2015;266027441;18210604011020000110;-133260,65
01.01.2015;266027441;18210301000010000110;-671,34
01.01.2015;266027441;18210101011010000110;-8080
01.01.2015;266027441;18210101012020000110;-72723
01.01.2015;266028244;18210101012020000110;164203,96
01.01.2015;266028244;18211603010010000140;-27
01.01.2015;266028244;18210101011010000110;29656,78
01.01.2015;266028244;18210301000010000110;947719,65
01.01.2015;266028244;18210102010010000110;0
01.01.2015;266029424;18210301000010000110;-200
01.01.2015;266030370;18210604011020000110;-13,79
01.01.2015;266030370;18210301000010000110;-359,16
01.01.2015;266022595;18210604011020000110;-196,29
01.01.2015;266022595;18210602010020000110;-195,08
01.01.2015;266022595;18210301000010000110;-42,86
01.01.2015;266031455;18211603010010000140;-100
01.01.2015;266031455;18210909010010000110;-297,32
01.01.2015;266031455;18210301000010000110;-1100
01.01.2015;266031455;18210909030080000110;-168,49
01.01.2015;266031455;18210909020070000110;-209,69
01.01.2015;266020252;18210602010020000110;-0,31
01.01.2015;266031720;18211603010010000140;-200
01.01.2015;266031720;18210101012020000110;-2721,88
01.01.2015;266031720;18210301000010000110;-12701,5
01.01.2015;266031720;18210101011010000110;-302,45
01.01.2015;266032321;18210604011020000110;-30,92
01.01.2015;266032321;18210501050010000110;-43,36
01.01.2015;266022940;18210501012010000110;-7,05
01.01.2015;266022940;18210101011010000110;-2,53
01.01.2015;266022940;18210301000010000110;-322,98
01.01.2015;266022940;18210901020040000110;-7,48
01.01.2015;266022940;18210602010020000110;-1,09
01.01.2015;266022940;18210101012020000110;-10,88
01.01.2015;266030420;18210602010020000110;-0,56
01.01.2015;266030420;18210301000010000110;-0,01
01.01.2015;266024218;18210301000010000110;-1680,06
01.01.2015;266024218;18210101012020000110;-2373,02
01.01.2015;266024218;18210602010020000110;-7,43
01.01.2015;266024218;18210101011010000110;-263,36
01.01.2015;266022683;18210301000010000110;-100
01.01.2015;266033100;18210301000010000110;-9,84
01.01.2015;266007565;18210501012010000110;-303
01.01.2015;274078457;18210602010020000110;-49,71
01.01.2015;266020365;18210907032040000110;-0,01
01.01.2015;266020005;18210907032040000110;-265,14
01.01.2015;266020005;18210904010020000110;-27,34
01.01.2015;266020005;18210703000010000110;-16,05
01.01.2015;266020005;18210906010020000110;-200
01.01.2015;266020005;18210901020040000110;-8
01.01.2015;266029030;18210602010020000110;-1,42
01.01.2015;266029657;18210604011020000110;-4300,05
01.01.2015;266029657;18210301000010000110;-159483,16
01.01.2015;266029657;18210602010020000110;-1551,17
01.01.2015;266029872;18210604011020000110;-127,94
01.01.2015;253012430;18210502020020000110;-1000
01.01.2015;253012430;18210101011010000110;-100
01.01.2015;253012430;18210101012020000110;-900
01.01.2015;253012430;18211603010010000140;-200
01.01.2015;253012430;18210301000010000110;-1384,37
01.01.2015;253012430;18210502010020000110;-1000
01.01.2015;266022718;18210906010020000110;-100
01.01.2015;266022718;18210301000010000110;-17419,75
01.01.2015;266022718;18210101012020000110;-456,67
01.01.2015;266022718;18210602010020000110;-0,43
01.01.2015;266022718;18210101011010000110;-50,31
01.01.2015;266021432;18210909010010000110;-97755,76
01.01.2015;266021432;18210101012020000110;-1170
01.01.2015;266021432;18210909020070000110;-10142,72
01.01.2015;266021432;18210602010020000110;-10545,39
01.01.2015;266021432;18210909030080000110;-10703,77
01.01.2015;266021432;18210101011010000110;-130
01.01.2015;266021432;18210301000010000110;-51521,86
01.01.2015;266021432;18210604011020000110;-1550,05
01.01.2015;266021432;18211603010010000140;-550
01.01.2015;266017860;18210901020040000110;-3,61
01.01.2015;266017860;18210908030070000140;-319,39
01.01.2015;266017860;18210908060010000140;-91,71
01.01.2015;266017860;18210301000010000110;-56,86
01.01.2015;266017860;18210904030010000110;-123,54
01.01.2015;266017860;18210904010020000110;-343,96
01.01.2015;266017860;18210907032040000110;-135,78
01.01.2015;266017860;18210101011010000110;-8,04
01.01.2015;266017860;18210703000010000110;-16,89
01.01.2015;266017860;18210908020060000140;-1581,46
01.01.2015;266017860;18210908040080000140;-238,42
01.01.2015;266017860;18210101012020000110;-13,75
01.01.2015;266016400;18210908040080000140;-11730,84
01.01.2015;266016400;18210908060010000140;-4616
01.01.2015;266016400;18210908020060000140;-86411,05
01.01.2015;266016400;18210908030070000140;-16696
01.01.2015;266034230;18210604011020000110;-465,92
01.01.2015;266034230;18210101011010000110;-6,42
01.01.2015;266034230;18210101012020000110;-59,02
01.01.2015;266034230;18210602010020000110;-65,72
01.01.2015;266029777;18210501021010000110;-188,31
01.01.2015;266027748;18210502010020000110;-45,17
01.01.2015;266030998;18210501022010000110;-4683,98
01.01.2015;266030998;18210501011010000110;-1446
01.01.2015;266004250;18210101011010000110;-58283,67
01.01.2015;266004250;18210101012020000110;-152487,07
01.01.2015;266004250;18210502020020000110;-422,88
01.01.2015;266031166;18210501050010000110;-100,94
01.01.2015;266014851;18210602010020000110;-5,83
01.01.2015;266021383;18210909030080000110;-0,29
01.01.2015;266021383;18210301000010000110;-89293
01.01.2015;266014763;18210501011010000110;-1493,57
01.01.2015;266014763;18210606032040000110;-319,11
01.01.2015;266021930;18210604011020000110;-1,12
01.01.2015;266021930;18210501011010000110;-2,15
01.01.2015;266021930;18210907032040000110;-3,09
01.01.2015;266034537;18210301000010000110;-26174,66
01.01.2015;266031920;18210501030010000110;-100,09
01.01.2015;266015559;18210604011020000110;-104,63
01.01.2015;266015559;18210101011010000110;-1837,64
01.01.2015;266015559;18210301000010000110;-118525,48
01.01.2015;266015559;18210101012020000110;-16542,41
01.01.2015;266030155;18210301000010000110;-9692,21
01.01.2015;266030155;18210101011010000110;-2270,86
01.01.2015;266030155;18210909030080000110;-645,35
01.01.2015;266030155;18211603010010000140;-150
